ingredient_id,effect_id,evidence_level,evidence_score,source_title,source_url,summary,source_type,pmid,doi,source_authority_score,canonical_evidence_key,review_status,result_direction,score_use_level,is_representative,representative_rank,is_current,review_note,reviewed_by,reviewed_at
kojic_acid,effect_brightening,medium,60,성분 기능 관련 연구 자료,,"코직애씨드는 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 티로시나제 억제 내용이 확인됩니다.",paper,,,0.7,LEGACY:kojic_acid:effect_brightening,candidate_unverified,positive,reference_only,false,,true,2% kojic acid 제품에 vitamin C가 포함되고 vehicle 대조가 없어 kojic acid 단독 점수로 사용할 수 없다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
licorice_extract,effect_brightening,high,78,식품의약품안전처 고시 및 관련 근거 자료,https://pubmed.ncbi.nlm.nih.gov/9870547/,"감초추출물은 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 티로시나제 억제 내용이 확인됩니다.",paper,9870547,,0.7,PMID:9870547,rejected,positive,reference_only,false,,false,임상 근거의 실제 활성은 liquiritin이며 broad licorice extract 전체에 적용할 수 없다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
licorice_extract,effect_calming,low,48,PubMed 등재 연구 자료 (PMID 9870547),https://pubmed.ncbi.nlm.nih.gov/9870547/,"감초추출물은 민감한 피부의 진정 관리와 관련해 제한적인 근거가 있는 성분으로, 공개 근거에서는 항염(전임상) 보조 내용이 확인됩니다.",paper,9870547,,0.5,PMID:9870547,rejected,positive,reference_only,false,,false,직접 인체 근거는 Licochalcone A 또는 다제품 regimen이며 broad licorice extract 전체에 적용할 수 없다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
phytosphingosine,effect_moisture_barrier,medium,72,PubMed 등재 연구 자료 (PMID 28936777),https://pubmed.ncbi.nlm.nih.gov/28936777/,"피토스핑고신은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 피부 장벽 단백질과 천연보습인자 경로, 수분 유지 증가 보고 내용이 확인됩니다.",paper,28936777,10.1007/s00403-017-1782-8,0.7,PMID:28936777,candidate_unverified,unclear,reference_only,false,,true,,,
phytosphingosine,effect_acne_sebum,medium,65,PubMed 등재 연구 자료 (PMID 18489348),https://pubmed.ncbi.nlm.nih.gov/18489348/,"피토스핑고신은 피지와 여드름성 피부 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 여드름성 피부 관리에서 항균·항염 기반 임상 결과 보고 내용이 확인됩니다.",paper,18489348,,0.7,PMID:18489348,candidate_unverified,unclear,reference_only,false,,true,,,
glutathione,effect_brightening,high,75,PubMed 등재 연구 자료 (PMID 25378941),https://pmc.ncbi.nlm.nih.gov/articles/PMC4207440/,"글루타티온은 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 바르는 산화형 글루타티온 임상 연구에서 피부 톤과 피부 상태 개선 보고 내용이 확인됩니다.",paper,25378941,,0.7,PMID:25378941,candidate_unverified,unclear,reference_only,false,,true,,,
beta_glucan,effect_moisture_barrier,medium,68,PubMed 등재 연구 자료 (PMID 33128496),https://pubmed.ncbi.nlm.nih.gov/33128496/,"베타-글루칸은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 반쪽 얼굴 대조 연구에서 β-glucan 사용군이 레이저 시술 후 수분 유지·피부 수분 손실 회복에 유의한 개선을 보임 내용이 확인됩니다.",paper,33128496,10.1111/jocd.13683,0.7,PMID:33128496,candidate_unverified,unclear,reference_only,false,,true,,,
dipotassium_glycyrrhizate,effect_calming,medium,70,PubMed 등재 연구 자료 (PMID 40735556),https://pubmed.ncbi.nlm.nih.gov/40735556/,"다이포타슘글리시리제이트는 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 randomized parallel-controlled study에서 dipotassium glycyrrhizin-containing 피부 유연 보습 성분가 adult 아… 내용이 확인됩니다.",paper,40735556,10.12669/pjms.41.7.9559,0.7,PMID:40735556,candidate_unverified,unclear,reference_only,false,,true,,,
acetyl_glucosamine,effect_brightening,medium,50,Reduction in the appearance of facial hyperpigmentation by topical N-acetyl glucosamine.,https://pubmed.ncbi.nlm.nih.gov/17348991/,아세틸글루코사민은(는) 공개된 대조 인체 적용 자료에서 미백·톤 관련 개선 결과가 보고된 성분입니다.,paper,17348991,,0.5,PMID:17348991,candidate_unverified,positive,primary,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=primary; 이중눈가림 좌우 무작위 split-face 시험에서 양쪽 모두 4% niacinamide를 사용하고 한쪽에만 2% N-acetyl glucosamine을 추가해 목표 성분의 증분효과를 분리했다. 영상분석 과색소침착이 대조측보다 유의하게 감소했다(p=0.043).; external_claim_use=separate_from_runtime_score,,
asiatic_acid,effect_acne_sebum,low,25,Evaluation of skin irritation and anti-acne efficacy of asiatic acid loaded solid lipid microparticle in patients with mild-to-moderate acne vulgaris,https://doi.org/10.58837/chula.the.2023.814,아시아틱애씨드은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 여드름·피지 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,,10.58837/chula.the.2023.814,0.5,DOI:10.58837/chula.the.2023.814,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 12명 여성 여드름 환자의 대조 split-face 시험에서 asiatic acid 제형이 placebo 대비 염증성 병변·porphyrin·TEWL·수분·melanin·erythema를 유의하게 개선했다. 여드름 환자의 소규모 pilot이므로 limited_medical을 적용했다.; external_claim_use=separate_from_runtime_score,,
asiatic_acid,effect_brightening,low,25,"Asiatic acid-entrapped transfersomes for the treatment of hypertrophic scars: In vitro appraisal, bioactivity evaluation, and clinical study.",https://pubmed.ncbi.nlm.nih.gov/38158144/,아시아틱애씨드은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 미백·톤 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,38158144,,0.5,PMID:38158144,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 8주 이중눈가림 placebo 대조 split-skin 임상에서 asiatic acid gel이 비대성 반흔의 melanin index를 낮추고 net elasticity를 높였다. 비대성 반흔 질환 문맥이므로 limited_medical을 적용했다.; external_claim_use=separate_from_runtime_score,,
asiatic_acid,effect_calming,low,25,Evaluation of skin irritation and anti-acne efficacy of asiatic acid loaded solid lipid microparticle in patients with mild-to-moderate acne vulgaris,https://doi.org/10.58837/chula.the.2023.814,아시아틱애씨드은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 진정 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,,10.58837/chula.the.2023.814,0.5,DOI:10.58837/chula.the.2023.814,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 12명 여성 여드름 환자의 대조 split-face 시험에서 asiatic acid 제형이 placebo 대비 염증성 병변·porphyrin·TEWL·수분·melanin·erythema를 유의하게 개선했다. 여드름 환자의 소규모 pilot이므로 limited_medical을 적용했다.; external_claim_use=separate_from_runtime_score,,
asiatic_acid,effect_moisture_barrier,low,25,Evaluation of skin irritation and anti-acne efficacy of asiatic acid loaded solid lipid microparticle in patients with mild-to-moderate acne vulgaris,https://doi.org/10.58837/chula.the.2023.814,아시아틱애씨드은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 보습·장벽 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,,10.58837/chula.the.2023.814,0.5,DOI:10.58837/chula.the.2023.814,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 12명 여성 여드름 환자의 대조 split-face 시험에서 asiatic acid 제형이 placebo 대비 염증성 병변·porphyrin·TEWL·수분·melanin·erythema를 유의하게 개선했다. 여드름 환자의 소규모 pilot이므로 limited_medical을 적용했다.; external_claim_use=separate_from_runtime_score,,
asiatic_acid,effect_wrinkle,low,25,"Asiatic acid-entrapped transfersomes for the treatment of hypertrophic scars: In vitro appraisal, bioactivity evaluation, and clinical study.",https://pubmed.ncbi.nlm.nih.gov/38158144/,아시아틱애씨드은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 주름·탄력 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,38158144,,0.5,PMID:38158144,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 8주 이중눈가림 placebo 대조 split-skin 임상에서 asiatic acid gel이 비대성 반흔의 melanin index를 낮추고 net elasticity를 높였다. 비대성 반흔 질환 문맥이므로 limited_medical을 적용했다.; external_claim_use=separate_from_runtime_score,,
asiaticoside,effect_wrinkle,medium,50,Asiaticoside의 입술 주름 개선 효과,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=3c639e159ba37097ffe0bdc3ef48d419,아시아티코사이드은(는) 공개된 대조 인체 적용 자료에서 주름·탄력 관련 개선 결과가 보고된 성분입니다.,paper,,,0.5,RISS:3c639e159ba37097ffe0bdc3ef48d419,candidate_unverified,positive,primary,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=primary; 54명 인체에서 0.2% asiaticoside 도포군과 대조군을 비교했고 skin replica 영상분석의 주름 면적이 군간 유의하게 감소했다. 목표 성분 독립효과·객관지표·군간 p값을 모두 확인했다.; external_claim_use=separate_from_runtime_score,,
bakuchiol,effect_acne_sebum,low,25,A Clinical Study Evaluating the Efficacy of Topical Bakuchiol (UP256) Cream on Facial Acne.,https://pubmed.ncbi.nlm.nih.gov/33683079/,바쿠치올은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 여드름·피지 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,33683079,,0.5,PMID:33683079,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 0.5% bakuchiol 단독요법 공개 파일럿에서 염증성 여드름 병변이 유의하게 감소했으나 소규모 질환군·무대조 근거다.; external_claim_use=separate_from_runtime_score,,
bakuchiol,effect_brightening,medium,50,"Prospective, Double‐Blind, Vehicle‐Controlled Assessment of Topical Bakuchiol on Photoaging in a Chinese Population",https://doi.org/10.1111/jocd.71000,바쿠치올은(는) 공개된 대조 인체 적용 자료에서 미백·톤 관련 개선 결과가 보고된 성분입니다.,paper,,10.1111/jocd.71000,0.5,DOI:10.1111/jocd.71000,candidate_unverified,positive,primary,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=primary; 전문에서 Bakuchiol 대 vehicle 무작위 이중맹검의 군간 주름·과색소 개선과 p값을 확인했다.; external_claim_use=separate_from_runtime_score,,
bakuchiol,effect_wrinkle,medium,50,"Prospective, Double‐Blind, Vehicle‐Controlled Assessment of Topical Bakuchiol on Photoaging in a Chinese Population",https://doi.org/10.1111/jocd.71000,바쿠치올은(는) 공개된 대조 인체 적용 자료에서 주름·탄력 관련 개선 결과가 보고된 성분입니다.,paper,,10.1111/jocd.71000,0.5,DOI:10.1111/jocd.71000,candidate_unverified,positive,primary,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=primary; 전문에서 Bakuchiol 대 vehicle 무작위 이중맹검의 군간 주름·과색소 개선과 p값을 확인했다.; external_claim_use=separate_from_runtime_score,,
caffeine,effect_moisture_barrier,low,35,Caffeine improves barrier function in male skin.,https://pubmed.ncbi.nlm.nih.gov/18489298/,카페인은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,18489298,,0.5,PMID:18489298,candidate_unverified,positive,supporting,false,,true,"legacy-scale runtime activation; human approval is not a score gate; class=supporting; 0.5% caffeine-HEC를 한쪽 팔에, caffeine이 없는 HEC vehicle을 반대쪽 팔에 7일 도포한 이중눈가림 대조시험에서 남성 피부 TEWL 감소가 확인됐지만, 초록에 정확한 좌우 군간 p값은 없다.; external_claim_use=separate_from_runtime_score",,
capryloyl_salicylic_acid,effect_brightening,low,35,Clinical tolerance and efficacy of capryloyl salicylic acid peel compared to a glycolic acid peel in subjects with fine lines/wrinkles and hyperpigmented skin,https://pubmed.ncbi.nlm.nih.gov/19146601/,카프릴로일살리실릭애씨드은(는) 공개된 인체 적용 자료에서 미백·톤 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,19146601,,0.5,PMID:19146601,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 분할안면에서 LHA 도포 후 색소와 잔주름이 감소했지만 활성대조군 대비 우월성은 없고 정확한 p값이 없다.; external_claim_use=separate_from_runtime_score,,
capryloyl_salicylic_acid,effect_wrinkle,low,35,Clinical tolerance and efficacy of capryloyl salicylic acid peel compared to a glycolic acid peel in subjects with fine lines/wrinkles and hyperpigmented skin,https://pubmed.ncbi.nlm.nih.gov/19146601/,카프릴로일살리실릭애씨드은(는) 공개된 인체 적용 자료에서 주름·탄력 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,19146601,,0.5,PMID:19146601,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 분할안면에서 LHA 도포 후 색소와 잔주름이 감소했지만 활성대조군 대비 우월성은 없고 정확한 p값이 없다.; external_claim_use=separate_from_runtime_score,,
centella_asiatica_extract,effect_calming,low,35,Moisturizing and Antiinflammatory Properties of Cosmetic Formulations Containing Centella asiatica Extract.,https://pubmed.ncbi.nlm.nih.gov/27168678/,병풀추출물은(는) 공개된 인체 적용 자료에서 진정 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,27168678,,0.5,PMID:27168678,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 25명 건강인에게 병풀추출물 2.5%·5% 제형을 4주 도포해 농도별 비교가 가능하고 Corneometer·Tewameter·Chromameter로 수분·TEWL·유발 홍반 개선을 확인했으나 vehicle 및 군간 p값이 초록에 없다.; external_claim_use=separate_from_runtime_score,,
centella_asiatica_extract,effect_moisture_barrier,low,35,Moisturizing and Antiinflammatory Properties of Cosmetic Formulations Containing Centella asiatica Extract.,https://pubmed.ncbi.nlm.nih.gov/27168678/,병풀추출물은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,27168678,,0.5,PMID:27168678,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 25명 건강인에게 병풀추출물 2.5%·5% 제형을 4주 도포해 농도별 비교가 가능하고 Corneometer·Tewameter·Chromameter로 수분·TEWL·유발 홍반 개선을 확인했으나 vehicle 및 군간 p값이 초록에 없다.; external_claim_use=separate_from_runtime_score,,
ceramide_np,effect_moisture_barrier,low,35,Ceramide 1 and ceramide 3 act synergistically on skin hydration and the transepidermal water loss of sodium lauryl sulfate-irritated skin.,https://pubmed.ncbi.nlm.nih.gov/18717861/,세라마이드엔피은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,18717861,,0.5,PMID:18717861,candidate_unverified,positive,supporting,false,,true,"legacy-scale runtime activation; human approval is not a score gate; class=supporting; 건강인 SLS 유발 피부에 control, ceramide 1, ceramide 3, 병용 emulsion을 비교해 Ceramide 3 독립 arm이 존재하고 수분 증가·TEWL 감소가 확인되었으나 초록에 군간 p값은 없다.; external_claim_use=separate_from_runtime_score",,
curcuma_longa_turmeric_root_extract,effect_acne_sebum,low,35,Effect of Turmeric (Curcuma longa Zingiberaceae) Extract Cream on Human Skin Sebum Secretion,https://doi.org/10.4314/tjpr.v12i5.1,울금뿌리추출물은(는) 공개된 인체 적용 자료에서 여드름·피지 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,,10.4314/tjpr.v12i5.1,0.5,DOI:10.4314/tjpr.v12i5.1,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 13명 건강한 남성의 양 볼에 5% 울금뿌리추출물 크림과 동일 base를 각각 도포하고 Sebumeter로 측정했다. 성분군의 시간내 sebum 감소 p값은 확인되지만 target-vs-base 직접 군간 p값이 없어 supporting으로 판정했다.; external_claim_use=separate_from_runtime_score,,
ectoin,effect_moisture_barrier,low,35,"In vivo assessment of Ectoin: a randomized, vehicle-controlled clinical trial.",https://pubmed.ncbi.nlm.nih.gov/17519560/,엑토인은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,17519560,,0.5,PMID:17519560,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 전문에서 2% Ectoin의 수분 증가를 확인했지만 군간 유의성은 명시되지 않았다. 탄력 변화는 유의하지 않아 주름 효능에서는 제외했다.; external_claim_use=separate_from_runtime_score,,
gluconolactone,effect_acne_sebum,low,25,A comparative study of gluconolactone versus benzoyl peroxide in the treatment of acne.,https://pubmed.ncbi.nlm.nih.gov/1303072/,글루코노락톤은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 여드름·피지 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,1303072,,0.5,PMID:1303072,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 14% 글루코노락톤이 vehicle 대비 병변 수를 유의하게 줄였지만 여드름 환자 한정 근거다.; external_claim_use=separate_from_runtime_score,,
gluconolactone,effect_moisture_barrier,low,35,"Evaluation of the effects of 10% and 30% gluconolactone chemical peel on sebum, pH, and TEWL.",https://pubmed.ncbi.nlm.nih.gov/37335807/,글루코노락톤은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,37335807,,0.5,PMID:37335807,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 건강한 여성 split-face 농도비교에서 gluconolactone 도포 후 TEWL이 유의하게 감소했으나 무처치 vehicle 대조가 없어 보조등급으로 반영했다.; external_claim_use=separate_from_runtime_score,,
moringa_oleifera_seed_oil,effect_moisture_barrier,medium,50,Moringa oleifera Seed Oil Formulation Physical Stability and Chemical Constituents for Enhancing Skin Hydration and Antioxidant Activity,https://doi.org/10.3390/cosmetics8010002,드럼스틱씨오일은(는) 공개된 대조 인체 적용 자료에서 보습·장벽 관련 개선 결과가 보고된 성분입니다.,paper,,10.3390/cosmetics8010002,0.5,DOI:10.3390/cosmetics8010002,candidate_unverified,positive,primary,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=primary; 32명이 25% moringa seed oil 크림과 mineral-oil cream base를 사용한 인체 도포시험에서 Corneometer 수분값의 군간 유의차와 p값이 전문에 명시됐다.; external_claim_use=separate_from_runtime_score,,
phytosterols,effect_moisture_barrier,low,35,In vivo spectrophotometric evaluation of skin barrier recovery after topical application of soybean phytosterols.,https://pubmed.ncbi.nlm.nih.gov/18528589/,피토스테롤은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,18528589,,0.5,PMID:18528589,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 사람 피부 tape-stripping 모델에서 phytosterol 함유제형과 성분 없는 vehicle을 직접 비교해 장벽 회복 개선을 확인했다.; external_claim_use=separate_from_runtime_score,,
propanediol,effect_moisture_barrier,low,35,"Effects of 1,3-propanediol associated, or not, with butylene glycol and/or glycerol on skin hydration and skin barrier function.",https://pubmed.ncbi.nlm.nih.gov/37699769/,프로판다이올은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,37699769,,0.5,PMID:37699769,candidate_unverified,positive,supporting,false,,true,"legacy-scale runtime activation; human approval is not a score gate; class=supporting; 30명 인체 전완 도포에서 1,3-프로판다이올 단독 농도군이 capacitance와 TEWL을 개선했지만 무작위·대조 설계와 군간 p값이 초록에 불명확해 supporting으로 판정.; external_claim_use=separate_from_runtime_score",,
pvp,effect_wrinkle,low,35,Reducing Facial Wrinkle Size and Increasing Skin Firmness Using Skin Care Polymers.,https://pubmed.ncbi.nlm.nih.gov/29799810/,피브이피은(는) 공개된 인체 적용 자료에서 주름·탄력 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,29799810,,0.5,PMID:29799810,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; PVP가 동일 model emulsion의 placebo와 비교된 이중눈가림 무작위 인체시험이며 기기 firming 측정에서 즉시 tightening 방향이 명확했다. 다만 PVP 군간 p값과 효과크기가 초록에 없어 supporting으로 한정했다.; external_claim_use=separate_from_runtime_score,,
retinyl_palmitate,effect_acne_sebum,low,25,"Tailoring of Retinyl Palmitate-Based Ethosomal Hydrogel as a Novel Nanoplatform for Acne Vulgaris Management: Fabrication, Optimization, and Clinical Evaluation Employing a Split-Face Comparative Study.",https://pubmed.ncbi.nlm.nih.gov/34211271/,레티닐팔미테이트은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 여드름·피지 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,34211271,,0.5,PMID:34211271,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 여드름 환자 split-face에서 retinyl palmitate hydrogel이 활성대조 tretinoin보다 비염증성·전체 병변 수를 더 낮췄으나 질환군 근거다.; external_claim_use=separate_from_runtime_score,,
saccharide_isomerate,effect_calming,low,25,A novel facial moisturizer containing Saccharide isomerate accelerates skin barrier restoration following intense pulsed light treatment: a randomized split-face study.,https://pubmed.ncbi.nlm.nih.gov/41211697/,사카라이드아이소머레이트은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 진정 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,41211697,,0.5,PMID:41211697,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 30명 무작위 split-face 시험의 전문에서 대조제가 saccharide isomerate만 빠진 동일 base임을 확인했고 TEWL·수분·홍반의 군간 p<0.05를 확인했다. IPL 시술 후 손상 문맥으로 적용성이 제한되어 limited_medical을 적용했다.; external_claim_use=separate_from_runtime_score,,
saccharide_isomerate,effect_moisture_barrier,low,25,A novel facial moisturizer containing Saccharide isomerate accelerates skin barrier restoration following intense pulsed light treatment: a randomized split-face study.,https://pubmed.ncbi.nlm.nih.gov/41211697/,사카라이드아이소머레이트은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 보습·장벽 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,41211697,,0.5,PMID:41211697,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 30명 무작위 split-face 시험의 전문에서 대조제가 saccharide isomerate만 빠진 동일 base임을 확인했고 TEWL·수분·홍반의 군간 p<0.05를 확인했다. IPL 시술 후 손상 문맥으로 적용성이 제한되어 limited_medical을 적용했다.; external_claim_use=separate_from_runtime_score,,
sodium_acetylated_hyaluronate,effect_wrinkle,medium,50,The anti-wrinkles properties of sodium acetylated hyaluronate.,https://pubmed.ncbi.nlm.nih.gov/34708918/,소듐아세틸레이티드하이알루로네이트은(는) 공개된 대조 인체 적용 자료에서 주름·탄력 관련 개선 결과가 보고된 성분입니다.,paper,34708918,,0.5,PMID:34708918,candidate_unverified,positive,primary,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=primary; vehicle 대조 인체시험 전문에서 0.2% sodium acetylated hyaluronate 크림의 profilometry 주름 개수가 placebo 대비 유의하게 감소했음을 확인했다.; external_claim_use=separate_from_runtime_score,,
sodium_ascorbyl_phosphate,effect_acne_sebum,low,25,Sodium ascorbyl phosphate shows in vitro and in vivo efficacy in the prevention and treatment of acne vulgaris.,https://pubmed.ncbi.nlm.nih.gov/18492184/,소듐아스코빌포스페이트은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 여드름·피지 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,18492184,,0.5,PMID:18492184,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 5% SAP 로션의 공개 인체 사용시험에서 여드름 개선이 명확하지만 개방형·질환군 근거다.; external_claim_use=separate_from_runtime_score,,
sodium_ascorbyl_phosphate,effect_wrinkle,low,35,Comparative physicochemical stability and clinical anti-wrinkle efficacy of transdermal emulgel preparations of 5% sodium ascorbyl phosphate and or ascorbic acid on human volunteers.,https://pubmed.ncbi.nlm.nih.gov/32383548/,소듐아스코빌포스페이트은(는) 공개된 인체 적용 자료에서 주름·탄력 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,32383548,,0.5,PMID:32383548,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 건강인 two-sided blind placebo 연구에서 5% sodium ascorbyl phosphate가 주름 깊이를 줄이고 탄력을 높였으나 제품 간 우월성은 없었다.; external_claim_use=separate_from_runtime_score,,
sodium_chloride,effect_moisture_barrier,low,25,Do Urea and Sodium Chloride together Increase the Efficacy of Moisturisers for Atopic Dermatitis Skin?,https://doi.org/10.1159/000056331,소듐클로라이드은(는) 제한된 환자군 또는 적용 조건의 공개 자료에서 보습·장벽 관련 결과가 보고되어 보수적으로 반영됩니다.,paper,,10.1159/000056331,0.5,DOI:10.1159/000056331,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=limited_medical; 요소+NaCl 대 요소 단독의 무작위 이중눈가림 비교로 NaCl 증분효과가 분리되지만 아토피 피부 대상이고 임피던스 결과의 군간 통계가 불명확해 limited_medical로 판정.; external_claim_use=separate_from_runtime_score,,
sodium_hyaluronate,effect_moisture_barrier,low,35,"Liposome, gel and lipogelosome formulations containing sodium hyaluronate.",https://pubmed.ncbi.nlm.nih.gov/24724824/,소듐하이알루로네이트은(는) 공개된 인체 적용 자료에서 보습·장벽 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,24724824,,0.5,PMID:24724824,candidate_unverified,positive,supporting,false,,true,"legacy-scale runtime activation; human approval is not a score gate; class=supporting; 15명 여성에게 sodium hyaluronate 함유 gel·lipogelosome과 동일 carrier의 Na-HA-free 음성대조를 2주 도포했고, LG4의 피부 수분이 30.4%로 LG3 7.5%보다 증가했으나 소규모 예비시험이고 정확한 군간 p값은 보고되지 않았다.; external_claim_use=separate_from_runtime_score",,
tocopherol,effect_calming,low,35,Topical melatonin in combination with vitamins E and C protects skin from ultraviolet-induced erythema: a human study in vivo,https://openalex.org/W1576649181,토코페롤은(는) 공개된 인체 적용 자료에서 진정 관련 결과가 보고되어 보조 근거로 반영됩니다.,paper,9767255,,0.5,PMID:9767255,candidate_unverified,positive,supporting,false,,true,legacy-scale runtime activation; human approval is not a score gate; class=supporting; 무작위 이중눈가림 인체 UV 도전시험에서 알파-토코페롤 단독 도포의 홍반 보호가 보고됐지만 초록에 군간 p값이나 CI가 없어 supporting으로 판정.; external_claim_use=separate_from_runtime_score,,
