rank,source_ingredient_id,dominant_name,row_count,product_count,kcia_ingredient_code,kcia_standard_name_ko,kcia_standard_name_en,kcia_old_names_ko,kcia_old_names_en,official_match_status,official_matched_row_count,official_match_ratio,official_conflict_codes,proposed_action,proposed_canonical_id,related_scoring_family_ids,selected_for_target,proposal_confidence,review_status,proposal_note,source_document_date,source_document_sha256
1165,ing_pending_ce6ca37b554f,Hydrolyzed Gardenia Florida Extract,133,133,17698,하이드롤라이즈드치자추출물,Hydrolyzed Gardenia Florida Extract,,,official_exact,133,1.000000,,create_canonical,hydrolyzed_gardenia_florida_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1166,ing_pending_e4bd463291dc,Withania Somnifera (Ashwagandha) Root Extract,133,133,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1167,ing_pending_f9f315e6b8b5,글루타믹애씨드,133,133,906,글루타믹애씨드,Glutamic Acid,,,official_exact,133,1.000000,,merge_existing,glutamic_acid,,Y,high,accepted_auto_exact,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1168,ing_pending_4d788fdac6cc,Hexyldecanol,132,132,4888,헥실데칸올,Hexyldecanol,,,official_exact,132,1.000000,,create_canonical,hexyldecanol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1169,ing_pending_61f8711061cc,Coptis Japonica Root Extract,132,132,,,,,,official_exact_ambiguous,0,0.000000,4967|18403|18404,manual_review,,,N,low,candidate_unverified,같은 표기가 둘 이상의 KCIA 성분코드와 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1170,ing_pending_6a4f2c216796,Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone,132,132,3387,트라이에톡시실릴에틸폴리다이메틸실록시에틸다이메티콘,Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone,트리에톡시실릴에칠폴리디메칠실록시에칠디메치콘,Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone,official_exact,132,1.000000,,create_canonical,triethoxysilylethyl_polydimethylsiloxyethyl_dimethicone,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1171,ing_pending_7928aab8984f,Bis-Hydroxyethoxypropyl Dimethicone/Ipdi Copolymer Ethylcarbamate,132,132,717,비스-하이드록시에톡시프로필다이메티콘/아이피디아이코 폴리머에틸카바메이트,Bis-Hydroxyethoxypropyl Dimethicone/IPDI Copolymer Ethylcarbamate,비스-하이드록시에톡시프로필디메치콘/아이피디아이코폴 리머에칠카바메이트,Bis-Hydroxyethoxypropyl Dimethicone/IPDI Copolymer Ethylcarbamate,official_exact,132,1.000000,,create_canonical,bis_hydroxyethoxypropyl_dimethicone_ipdi_copolymer_ethy_kcia_717,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1172,ing_pending_7b1fb2881211,Sphingomonas Ferment Extract,132,132,1498,스핑고모나스발효추출물,Sphingomonas Ferment Extract,,,official_exact,132,1.000000,,create_canonical,sphingomonas_ferment_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1173,ing_pending_9da85768f891,아세틸테트라펩타이드-3,132,132,5607,아세틸테트라펩타이드-3,Acetyl Tetrapeptide-3,,,official_exact,132,1.000000,,create_canonical,acetyl_tetrapeptide_3,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1174,ing_pending_9f0cad196b6a,하이드로젠다이메티콘,132,132,4534,하이드로젠다이메티콘,Hydrogen Dimethicone,디메치콘/메치콘코폴리머|하이드로젠디메치콘,Dimethicone/Methicone Copolymer,official_exact,132,1.000000,,merge_existing,hydrogen_dimethicone,,Y,high,accepted_auto_exact,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1175,ing_pending_aecf89929d19,Hydrolyzed Algin,132,132,4774,하이드롤라이즈드알진,Hydrolyzed Algin,,,official_exact,132,1.000000,,create_canonical,hydrolyzed_algin,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1176,ing_pending_bdfdb7cc90b6,해바라기씨왁스,132,132,6863,해바라기씨왁스,Helianthus Annuus (Sunflower) Seed Wax Helianthus Annuus Seed Cera,,,official_exact,132,1.000000,,create_canonical,helianthus_annuus_sunflower_seed_wax_helianthus_annuus_seed_cera,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1177,ing_pending_cec6c040dd6b,울트라마린CI77007,132,132,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1178,ing_pending_d3c7444d1877,Paeonia Albiflora Root Extract,132,132,10246,작약뿌리추출물,Paeonia Lactiflora Root Extract,중국작약뿌리추출물|작약추출물,Paeonia Albiflora Root Extract,official_exact,132,1.000000,,create_canonical,paeonia_lactiflora_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1179,ing_pending_ec4a47294b8d,편백수,132,132,3639,편백수,Chamaecyparis Obtusa Water,,,official_exact,132,1.000000,,create_canonical,chamaecyparis_obtusa_water,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1180,ing_pending_ef6fc82697f5,Stearalkonium Bentonite,132,132,1433,스테아랄코늄벤토나이트,Stearalkonium Bentonite,,,official_exact,132,1.000000,,create_canonical,stearalkonium_bentonite,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1181,ing_pending_1d88116dff6b,스테아라미도프로필다이메틸아민,131,131,1428,스테아라미도프로필다이메틸아민,Stearamidopropyl Dimethylamine,스테아라미도프로필디메칠아민,Stearamidopropyl Dimethylamine,official_exact,131,1.000000,,merge_existing,stearamidopropyl_dimethylamine,,Y,high,accepted_auto_exact,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1182,ing_pending_34d28109e1ac,Isoceteth-10,131,131,2465,아이소세테스-10,Isoceteth-10,이소세테스-10,Isoceteth-10,official_exact,131,1.000000,,create_canonical,isoceteth_10,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1183,ing_pending_572a106e26f0,프룩탄,131,131,4021,프룩탄,Fructan,,,official_exact,131,1.000000,,create_canonical,fructan,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1184,ing_pending_b309a6ee1c32,불가리스쑥오일,131,131,6841,불가리스쑥오일,Artemisia Vulgaris Oil,쑥오일,Artemisia Vulgaris Oil,official_exact,131,1.000000,,create_canonical,artemisia_vulgaris_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1185,ing_pending_c318d3edae93,CI 16035 (Red 40),131,131,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1186,ing_pending_c59e7e6f4eb7,Lavandula Angustifolia (Lavender) Extract,131,131,5318,라벤더추출물,Lavandula Angustifolia (Lavender) Extract,,,official_exact,130,0.992366,,create_canonical,lavandula_angustifolia_lavender_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1187,ing_pending_021ed224d758,Glyceryl Caprylate/Caprate,130,130,9878,글리세릴카프릴레이트/카프레이트,Glyceryl Caprylate/Caprate,,,official_exact,130,1.000000,,create_canonical,glyceryl_caprylate_caprate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1188,ing_pending_087bb28ac2b6,Cannabis Sativa Seed Oil,130,130,87,삼씨오일,Cannabis Sativa Seed Oil,마인오일,Cannabis Sativa Seed Oil,official_exact,129,0.992308,,create_canonical,cannabis_sativa_seed_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1189,ing_pending_1a5a4a873504,Phenoxyethanol. May Contain +/-: Mica,130,130,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1190,ing_pending_2555e5467256,Rosa Multiflora Fruit Extract,130,130,2131,찔레꽃열매추출물,Rosa Multiflora Fruit Extract,영실추출물,Rosa Multiflora Fruit Extract,official_exact,130,1.000000,,create_canonical,rosa_multiflora_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1191,ing_pending_2abde1989951,Polyquaternium-6,130,130,3918,폴리쿼터늄-6,Polyquaternium-6,,,official_exact,130,1.000000,,create_canonical,polyquaternium_6,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1192,ing_pending_4cb33fd02519,Stearyl Stearate,130,130,1470,스테아릴스테아레이트,Stearyl Stearate,,,official_exact,130,1.000000,,create_canonical,stearyl_stearate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1193,ing_pending_53ba8df9b744,Caprylyl Dimethicone Ethoxy Glucoside,130,130,2926,카프릴릴다이메티콘에톡시글루코사이드,Caprylyl Dimethicone Ethoxy Glucoside,카프릴릴디메치콘에톡시글루코사이드,Caprylyl Dimethicone Ethoxy Glucoside,official_exact,130,1.000000,,create_canonical,caprylyl_dimethicone_ethoxy_glucoside,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1194,ing_pending_7007f5a290ff,Trimethylsiloxyphenyl Dimethicone,130,130,3343,트라이메틸실록시페닐다이메티콘,Trimethylsiloxyphenyl Dimethicone,트리메칠실록시페닐디메치콘|트라이메틸실록시페틸다이메 티콘,Trimethylsiloxyphenyl Dimethicone,official_exact,130,1.000000,,create_canonical,trimethylsiloxyphenyl_dimethicone,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1195,ing_pending_92261b9e6e54,Succinoglycan,130,130,5552,석시노글리칸,Succinoglycan,,,official_exact,130,1.000000,,create_canonical,succinoglycan,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1196,ing_pending_bb2331d971a2,Zea Mays (Corn) Oil,130,130,2200,옥수수오일,Zea Mays (Corn) Oil,,,official_exact,130,1.000000,,create_canonical,zea_mays_corn_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1197,ing_pending_bcecb7031334,소듐코코일글루타메이트,130,130,1206,소듐코코일글루타메이트,Sodium Cocoyl Glutamate,,,official_exact,130,1.000000,,merge_existing,sodium_cocoyl_glutamate,,Y,high,accepted_auto_exact,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1198,ing_pending_f03ee6c029f6,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,130,130,4433,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate,,,official_exact,130,1.000000,,create_canonical,phytosteryl_behenyl_octyldodecyl_lauroyl_glutamate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1199,ing_pending_0722f5e30e67,코카마이드메틸엠이에이,129,129,3029,코카마이드메틸엠이에이,Cocamide Methyl MEA,코카마이드메칠엠이에이,Cocamide Methyl MEA,official_exact,129,1.000000,,create_canonical,cocamide_methyl_mea,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1200,ing_pending_24ae745b30e2,Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil,129,129,5870,비터오렌지잎/잔가지오일,Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil,,,official_exact,127,0.984496,,create_canonical,citrus_aurantium_amara_bitter_orange_leaf_twig_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1201,ing_pending_54d665e8d0bc,연필향나무오일,129,129,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1202,ing_pending_654cf924a45f,Hydrogenated Castor Oil Isostearate,129,129,4591,하이드로제네이티드캐스터오일아이소스테아레이트,Hydrogenated Castor Oil Isostearate,하이드로제네이티드캐스터오일이소스테아레이트,Hydrogenated Castor Oil Isostearate,official_exact,129,1.000000,,create_canonical,hydrogenated_castor_oil_isostearate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1203,ing_pending_6a4a81397bc1,적색227호CI17200,129,129,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1204,ing_pending_73ba59c74324,Sea Salt (Maris Sal) (Sel Marin),129,129,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1205,ing_pending_84a9b2a8da83,Candelilla Cera (Euphorbia Cerifera (Candelilla) Wax,129,129,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1206,ing_pending_b1c1d5e30dc1,Candida Bombicola/Glucose/Methyl Rapeseedate Ferment,129,129,2939,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,Candida Bombicola/Glucose/Methyl Rapeseedate Ferment,칸디다봄비콜라/글루코오스/메칠레이프씨데이트발효물,Candida Bombicola/Glucose/Methyl Rapeseedate Ferment,official_exact,129,1.000000,,create_canonical,candida_bombicola_glucose_methyl_rapeseedate_ferment,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1207,ing_pending_d1a95622454a,폴리글리세릴-2다이아이소스테아레이트,129,129,3752,폴리글리세릴-2다이아이소스테아레이트,Polyglyceryl-2 Diisostearate,폴리글리세릴-2디이소스테아레이트,Polyglyceryl-2 Diisostearate,official_exact,129,1.000000,,create_canonical,polyglyceryl_2_diisostearate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1208,ing_pending_ea316cf5569a,Litchi Chinensis Pericarp Extract,129,129,25,리치과피추출물,Litchi Chinensis Pericarp Extract,,,official_exact,129,1.000000,,create_canonical,litchi_chinensis_pericarp_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1209,ing_pending_282d4b5551ca,Polyquaternium-4,128,128,3917,폴리쿼터늄-4,Polyquaternium-4,,,official_exact,127,0.992188,,create_canonical,polyquaternium_4,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1210,ing_pending_44f9e9fc1591,Isoeugenyl Acetate,128,128,23749,아이소유제닐아세테이트,Isoeugenyl Acetate,,,official_exact,128,1.000000,,create_canonical,isoeugenyl_acetate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1211,ing_pending_53316d823622,Phytosteryl Macadamiate,128,128,4432,피토스테릴마카다미에이트,Phytosteryl Macadamiate,피토스테롤마카다미아넛지방산에스터,Phytosterol Macadamia Nut Fatty Acid Ester,official_exact,117,0.914062,,create_canonical,phytosteryl_macadamiate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1212,ing_pending_5b3bec3fd247,소듐이세티오네이트,128,128,1177,소듐이세티오네이트,Sodium Isethionate,소듐이세치오네이트,Sodium Isethionate,official_exact,128,1.000000,,create_canonical,sodium_isethionate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1213,ing_pending_5eb7746ee8fe,폴리글리세릴-6카프릴레이트,128,128,3802,폴리글리세릴-6카프릴레이트,Polyglyceryl-6 Caprylate,,,official_exact,128,1.000000,,create_canonical,polyglyceryl_6_caprylate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1214,ing_pending_6ba4f500c82c,Cyclomethicone,128,128,767,사이클로메티콘,Cyclomethicone,사이클로메치콘,Cyclomethicone,official_exact,128,1.000000,,create_canonical,cyclomethicone,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1215,ing_pending_78c6d69d5606,피이지-7글리세릴코코에이트,128,128,4135,피이지-7글리세릴코코에이트,PEG-7 Glyceryl Cocoate,,,official_exact,128,1.000000,,create_canonical,peg_7_glyceryl_cocoate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1216,ing_pending_7e0244b9d996,아이리쉬모스,128,128,10301,아이리쉬모스,Chondrus Crispus,,,official_exact,128,1.000000,,create_canonical,chondrus_crispus,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1217,ing_pending_ad4dc9f4aa56,Sodium Salicylate,128,128,1123,소듐살리실레이트,Sodium Salicylate,,,official_exact,128,1.000000,,create_canonical,sodium_salicylate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1218,ing_pending_c0245d6b2f61,Aminopropyl Ascorbyl Phosphate,128,128,1664,아미노프로필아스코빌포스페이트,Aminopropyl Ascorbyl Phosphate,,,official_exact,128,1.000000,,create_canonical,aminopropyl_ascorbyl_phosphate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1219,ing_pending_ebf9cdf5a1c8,에스에이치-폴리펩타이드-1,128,128,7696,에스에이치-폴리펩타이드-1,sh-Polypeptide-1,,,official_exact,128,1.000000,,create_canonical,sh_polypeptide_1,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1220,ing_pending_098d98942874,Iron Oxide (CI 77492),127,127,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1221,ing_pending_441ca4fb11e4,스핑고모나스발효추출물,127,127,1498,스핑고모나스발효추출물,Sphingomonas Ferment Extract,,,official_exact,127,1.000000,,create_canonical,sphingomonas_ferment_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1222,ing_pending_7625e8749b3f,Paraffinum Liquidum / Mineral Oil,127,127,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1223,ing_pending_7f59f335fef3,파파인,127,127,3524,파파인,Papain,,,official_exact,127,1.000000,,create_canonical,papain,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1224,ing_pending_c819c7b0e670,Vaccinium Macrocarpon (Cranberry) Seed Oil,127,127,6230,크랜베리씨오일,Vaccinium Macrocarpon (Cranberry) Seed Oil,덩굴월귤씨오일,Vaccinium Macrocarpon (Cranberry) Seed Oil,official_exact,126,0.992126,,create_canonical,vaccinium_macrocarpon_cranberry_seed_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1225,ing_pending_dc19db45bad1,Aluminum Calcium Sodium Silicate,127,127,1864,알루미늄칼슘소듐실리케이트,Aluminum Calcium Sodium Silicate,,,official_exact,127,1.000000,,create_canonical,aluminum_calcium_sodium_silicate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1226,ing_pending_10c0be2bcf99,Azelaic Acid,126,126,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1227,ing_pending_168dfab69189,Ethyl Macadamiate,126,126,2053,에틸마카다미에이트,Ethyl Macadamiate,에칠마카다미에이트,Ethyl Macadamiate,official_exact,125,0.992063,,create_canonical,ethyl_macadamiate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1228,ing_pending_1741dc00ddf4,Punica Granatum Pericarp Extract,126,126,8887,석류과피추출물,Punica Granatum Pericarp Extract,,,official_exact,122,0.968254,,create_canonical,punica_granatum_pericarp_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
1229,ing_pending_20c5e424c4b6,Aleurites Moluccanus Seed Oil,126,126,3134,쿠쿠이나무씨오일,Aleurites Moluccanus Seed Oil,쿠쿠이나무씨오일,Aleurites Moluccana Seed Oil,official_exact,126,1.000000,,create_canonical,aleurites_moluccanus_seed_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
